Heading,Link,Summary,Date
Indian Institute of Management Ahmedabad sets up JSW School of Public Policy,http://economictimes.indiatimes.com/industry/services/education/indian-institute-of-management-ahmedabad-sets-up-jsw-school-of-public-policy/articleshow/47899484.cms,"The contribution will be more than Rs. 50 cr, and will be utilized for establishing and operating the JSW School of Public Policy, including infra.","Jul 1, 2015, 08:49 PM IST"
Dubai based billionaire Sunny Varkey in talks to buy stake in Varsity Education,http://economictimes.indiatimes.com/industry/services/education/dubai-based-billionaire-sunny-varkey-in-talks-to-buy-stake-in-varsity-education/articleshow/47900191.cms,Varkey is a non-resident Indian and his Gems Education is the largest operator of private kindergarten-to-grade-12 schools in the world.,"Jul 1, 2015, 09:40 PM IST"
"Spending on engineering, vocational courses doubled in 7 years: Survey",http://economictimes.indiatimes.com/industry/services/education/spending-on-engineering-vocational-courses-doubled-in-7-years-survey/articleshow/47887939.cms,"Expenditure on technical education doubled to Rs 62,841 per year in 2014 as against Rs 32,112 in 2007-08.","Jul 1, 2015, 04:00 AM IST"
IIM Amritsar to begin classes for first batch from late July,http://economictimes.indiatimes.com/industry/services/education/iim-amritsar-to-begin-classes-for-first-batch-from-late-july/articleshow/47885827.cms,The institute would offer thePGP in Management for which it would be selecting up to 65 best students from those who have appeared in the CAT.,"Jun 30, 2015, 10:15 PM IST"
Bengaluru's private varsities poach talent from industry with attractive pay scales,http://economictimes.indiatimes.com/industry/services/education/bengalurus-private-varsities-poach-talent-from-industry-with-attractive-pay-scales/articleshow/47906102.cms,Private universities in Bengaluru are giving industry a stiff competition. New-age universities are poaching talent from the industry.,"Jul 2, 2015, 10:26 AM IST"
Arindam Chaudhuri says winding up of IIPM campuses part of re-invention strategy,http://economictimes.indiatimes.com/industry/services/education/arindam-chaudhuri-says-winding-up-of-iipm-campuses-part-of-re-invention-strategy/articleshow/47914787.cms,"""IIPM will now work through knowledge partnerships as IIPM 2.0 as announced in our advertisement on May 11,"" Arindam Chaudhari said.","Jul 2, 2015, 09:22 PM IST"
India to set up Malviya Commonwealth Chair for education,http://economictimes.indiatimes.com/industry/services/education/india-to-set-up-malviya-commonwealth-chair-for-education/articleshow/47855431.cms,"India will set up the Malviya Commonwealth Chair for cross border teacher education that will focus on curriculum development, student assessment,etc.","Jun 28, 2015, 09:33 PM IST"
Indian School of Mines awaiting government response on request to set up wing,http://economictimes.indiatimes.com/industry/services/education/indian-school-of-mines-awaiting-government-response-on-request-to-set-up-wing/articleshow/47855729.cms,"Indian School of Mines has written to the West Bengal government requesting for land to set up a regional centre in city, a senior official of  Dhanbad-based institute said.","Jun 28, 2015, 10:05 PM IST"
Thapar University and Trinity College Dublin partner to offer collaborative programmes,http://economictimes.indiatimes.com/industry/services/education/thapar-university-and-trinity-college-dublin-partner-to-offer-collaborative-programmes/articleshow/47865802.cms,"President and provost of Trinity College Dublin, Patrick Prendergast and president of the Thapar University, Gautam Thapar signed the agreement.","Jun 29, 2015, 04:53 PM IST"
"HRD Ministry may tweak IIM bill, could drop clauses which infringe institute's autonomy",http://economictimes.indiatimes.com/industry/services/education/hrd-ministry-may-tweak-iim-bill-could-drop-clauses-which-infringe-institutes-autonomy/articleshow/47864998.cms,"The Ministry is in the midst of a consultation process to explore dropping clauses but final view would be taken after discussing the issue with Irani, sources said.","Jun 29, 2015, 04:07 PM IST"
Why we cheat today: Frustrated aspirational society linked to upsurge in foul exam means,http://economictimes.indiatimes.com/industry/services/education/why-we-cheat-today-frustrated-aspirational-society-linked-to-upsurge-in-foul-exam-means/articleshow/47860667.cms,"What were isolated incidents of cheating in 1970s and earlier are now organised & widespread in India, & institutionalised in states like Bihar, UP.","Jun 29, 2015, 11:11 AM IST"
IIM Bangalore and Academy of International Business host meet on Global Networks: Organisations and People,http://economictimes.indiatimes.com/industry/services/education/iim-bangalore-and-academy-of-international-business-host-meet-on-global-networks-organisations-and-people/articleshow/47842259.cms,"With 121 paper sessions, six special sessions and 33 panels across 15 tracks, the four-day conference -- on till June 29 -- is bringing together scholars and practitioners from 62 countries.","Jun 27, 2015, 03:13 PM IST"
Centre to bring Skill University Bill: Rajiv Pratap Rudy,http://economictimes.indiatimes.com/industry/services/education/centre-to-bring-skill-university-bill-rajiv-pratap-rudy/articleshow/47856075.cms,"Centre is planning to bring a legislation on setting up of Skill Development University in the country, during the upcoming session of Parliament, Rajiv Pratap Rudy said.","Jun 28, 2015, 10:46 PM IST"
BFSI students of Dayal Singh College complete course with 70% placements,http://economictimes.indiatimes.com/industry/services/education/bfsi-students-of-dayal-singh-college-complete-course-with-70-placements/articleshow/47841016.cms,"The companies that hired the students included Deloitte Consulting, HDFC Bank, Angel Brokers and Mudra Financial Services .","Jun 27, 2015, 12:49 PM IST"
Australia rebounding as popular education destination for Indians,http://economictimes.indiatimes.com/industry/services/education/australia-rebounding-as-popular-education-destination-for-indians/articleshow/47863224.cms,"The total number of students during first four months (Jan-Apr) this year stood at 48,311 as compared to 36,964 during the same period last year.","Jun 29, 2015, 02:13 PM IST"
Authorities of Scottish Church College come up with ‘dress code’,http://economictimes.indiatimes.com/industry/services/education/authorities-of-scottish-church-college-come-up-with-dress-code/articleshow/47854460.cms,"The authorities of Scottish Church College, one of the prestigious institutes in the city, have today come up with a ‘dress code’ for their students.","Jun 28, 2015, 07:58 PM IST"
"Delhi University cutoffs get absurd, soar beyond 100%!",http://economictimes.indiatimes.com/industry/services/education/delhi-university-cutoffs-get-absurd-soar-beyond-100/articleshow/47811006.cms,"""Some of them may go to Economics or History or some other subject. But we won't know until they do,"" said Ahuja.","Jun 25, 2015, 11:21 AM IST"
Tirupati and Palakkad IITs ready to roll from August,http://economictimes.indiatimes.com/industry/services/education/tirupati-and-palakkad-iits-ready-to-roll-from-august/articleshow/47803428.cms,"Two of the five newly announced  IITs, IIT-Tirupati and IIT- Palakkad, are ready to start classes from the first week of August, 2015","Jun 24, 2015, 08:00 PM IST"
Simplilearn acquires US-based Market Motive for $10 mn,http://economictimes.indiatimes.com/industry/services/education/simplilearn-acquires-us-based-market-motive-for-10-mn/articleshow/47813113.cms,"With the acquisition of the Market Motive, Simplilearn, which already offers over 250 online courses across industries and functions, augments its offerings in digital marketing.","Jun 26, 2015, 02:01 AM IST"
Government okays setting up of 6 new IIMs,http://economictimes.indiatimes.com/industry/services/education/government-okays-setting-up-of-6-new-iims/articleshow/47801596.cms,"The new IIMs will be located at Visakhapatnam, Bodh Gaya (Bihar), Sirmaur (Himachal Pradesh), Nagpur, Sambalpur (Odisha) and Amritsar (Punjab).","Jun 24, 2015, 05:34 PM IST"
"Admissions closed for DU's non-collegiate courses, over 27,000 register",http://economictimes.indiatimes.com/industry/services/education/admissions-closed-for-dus-non-collegiate-courses-over-27000-register/articleshow/47805765.cms,"Registration process for DU's NCWEB closed today with the varsity having received over 27,000 applications for admission to BA and BCom programme courses.","Jun 24, 2015, 10:53 PM IST"
K V Kamath steps down as IIM Indore chairman,http://economictimes.indiatimes.com/industry/services/education/k-v-kamath-steps-down-as-iim-indore-chairman/articleshow/47805749.cms,"K V Kamath, the newly appointed chief of the New Development Bank of BRICS nations, has stepped down from the post of chairman of the IIM Indore","Jun 24, 2015, 10:51 PM IST"
Government exempts educational institutionsfrom prior green nod,http://economictimes.indiatimes.com/industry/services/education/government-exempts-educational-institutionsfrom-prior-green-nod/articleshow/47815358.cms,"However, for construction of medical universities and institutes having hospital facilities, prior environment clearance is required, circular said.","Jun 25, 2015, 04:17 PM IST"
MBA and master’s management programmes help double the pay packages: GMAC,http://economictimes.indiatimes.com/industry/services/education/mba-and-masters-management-programmes-help-double-the-pay-packages-gmac/articleshow/47802669.cms,"With salaries almost doubling on completion of their MBA and master’s-level business and management programs, students highly value their education, says GMAC survey.","Jun 24, 2015, 07:04 PM IST"
"DU cut-offs soar beyond perfect 100, thousands disappointed",http://economictimes.indiatimes.com/industry/services/education/du-cut-offs-soar-beyond-perfect-100-thousands-disappointed/articleshow/47817948.cms,"The first cut-off list for Delhi University's undergraduate courses has yet again ""sky-rocketed"" with two colleges setting the threshold at 100 per cent","Jun 25, 2015, 07:33 PM IST"
IIM bill row: IIM-A warns against erosion of autonomy,http://economictimes.indiatimes.com/industry/services/education/iim-bill-row-iim-a-warns-against-erosion-of-autonomy/articleshow/47817604.cms,"The controversial IIM draft bill escalated with IIM-A strongly opposing the measure, saying it will curtail autonomy and reduce the premier B-school to a mere operating centre","Jun 25, 2015, 06:59 PM IST"
S P Jain Campus launches fourth international campus in Mumbai,http://economictimes.indiatimes.com/industry/services/education/s-p-jain-campus-launches-fourth-international-campus-in-mumbai/articleshow/47770293.cms,"The look of the new campus has been derived from the global ‘selfie’ phenomenon. This look, draws on unique features — modern, authentic and casual.","Jun 22, 2015, 04:48 PM IST"
PM Modi to lay foundation stone of agri-institute in Jharkhand,http://economictimes.indiatimes.com/industry/services/education/pm-modi-to-lay-foundation-stone-of-agri-institute-in-jharkhand/articleshow/47769247.cms,"Prime Minister Narendra Modi will lay foundation stone of National Agricultural Research Institute on June 28 at Barhi in Hazaribagh district, Jharkhand","Jun 22, 2015, 03:44 PM IST"
Kerala all-woman network- Kudumbashree-forays into higher education,http://economictimes.indiatimes.com/industry/services/education/kerala-all-woman-network-kudumbashree-forays-into-higher-education/articleshow/47767354.cms,Eligible members of the all-woman network could avail a post-graduate diploma in Development Praxis free of cost under the programme.,"Jun 22, 2015, 01:17 PM IST"
Marking system in Indian education not the right indicator,http://economictimes.indiatimes.com/industry/services/education/marking-system-in-indian-education-not-the-right-indicator/articleshow/47765886.cms,"It is comforting to imagine that India is intellectually rising because our school grades are getting better every year. However, all indications show that the reverse is actually true.","Jun 22, 2015, 11:43 AM IST"
Investment management courses back in vogue,http://economictimes.indiatimes.com/industry/services/education/investment-management-courses-back-in-vogue/articleshow/47767638.cms,"CCRA, a course in credit research, saw over 700 newly registered candidates last year.","Jun 22, 2015, 01:39 PM IST"
KASE joins hands with Kerala Welfare Corporation to groom youth,http://economictimes.indiatimes.com/industry/services/education/kase-joins-hands-with-kerala-welfare-corporation-to-groom-youth/articleshow/47771821.cms,"KASE's Asset programme, which aims to impart skill development and career guidance, will train 1,000 youths in its first batch.","Jun 22, 2015, 06:43 PM IST"
App soon for free download of NCERT books: HRD Minister Smriti Irani,http://economictimes.indiatimes.com/industry/services/education/app-soon-for-free-download-of-ncert-books-hrd-minister-smriti-irani/articleshow/47770015.cms,Smriti Irani on Monday announced that soon a mobile application would be launched to enable students to download all NCERT textbooks for free.,"Jun 22, 2015, 04:32 PM IST"
BJP to meet union health minister JP Nadda on increasing JIPMER seats,http://economictimes.indiatimes.com/industry/services/education/bjp-to-meet-union-health-minister-jp-nadda-on-increasing-jipmer-seats/articleshow/47768866.cms,BJP today said it would soon meet Union Health Minister JP Nadda to seek a hike by 100 seats in the intake in first MBBS course in JIPMER.,"Jun 22, 2015, 03:16 PM IST"
No ECA quota admissions at Hindu college this year,http://economictimes.indiatimes.com/industry/services/education/no-eca-quota-admissions-at-hindu-college-this-year/articleshow/47772447.cms,"Last year, the college had scrapped the admissions through these quotas following complaints of alleged irregularities in the selection process.","Jun 22, 2015, 07:35 PM IST"
"ELS, CADD join hands for international counselling services",http://economictimes.indiatimes.com/industry/services/education/els-cadd-join-hands-for-international-counselling-services/articleshow/47771812.cms,Over 500 CADD centres in 240 major districts will extend 'International Higher Educational Counselling & Admissions Services'.,"Jun 22, 2015, 06:42 PM IST"
The race to IITs,http://economictimes.indiatimes.com/industry/services/education/the-race-to-iits/articleshow/47728477.cms,"A total of 26,456 students have qualified from among the 1.24 lakh for entry into the top IITs. This is 695 less than last year.","Jun 19, 2015, 05:09 AM IST"
Seven students from Madhya Pradesh get into IIT,http://economictimes.indiatimes.com/industry/services/education/seven-students-from-madhya-pradesh-get-into-iit/articleshow/47746504.cms,IIT topper Satvat Jagwani hails from Satna district of Madhya Pradesh and shifted to Kota for taking coaching for JEE-Advanced.,"Jun 20, 2015, 03:12 PM IST"
"JEE Advanced qualifiers: At Patna Institute, no milestone is beyond reach",http://economictimes.indiatimes.com/industry/services/education/jee-advanced-qualifiers-at-patna-institute-no-milestone-is-beyond-reach/articleshow/47728458.cms,Dhananjay is one of the 25 students from economically disadvantaged backgrounds who have qualified from the 30 who sat in the JEE Advanced from Super-30 this year.,"Jun 19, 2015, 05:03 AM IST"
University Grants Commission de-recognises KSOU for flouting norms,http://economictimes.indiatimes.com/industry/services/education/university-grants-commission-de-recognises-ksou-for-flouting-norms/articleshow/47726059.cms,"The June 16 notice said that taking cognisance of this fact, the programmes offered by KSOU, Mysore had not been recognised by UGC beyond 2012-13.","Jun 18, 2015, 11:16 PM IST"
Fewer women in top JEE Advanced ranks this year,http://economictimes.indiatimes.com/industry/services/education/fewer-women-in-top-jee-advanced-ranks-this-year/articleshow/47728491.cms,"Last year there were nine women in the top 200, this time there are seven. As for the top 500, there are 22 women this time compared with 26 last year.","Jun 19, 2015, 05:13 AM IST"
"4,065 apply for Delhi University sports quota admission",http://economictimes.indiatimes.com/industry/services/education/4065-apply-for-delhi-university-sports-quota-admission/articleshow/47750984.cms,"The fitness trials for admission to Delhi University's undergraduate courses through sports quota concluded today with 4,065 applicants having appeared for the same.","Jun 20, 2015, 11:07 PM IST"
Reports on MCI cutting down MBBS seats may have serious results: Goa Minister,http://economictimes.indiatimes.com/industry/services/education/reports-on-mci-cutting-down-mbbs-seats-may-have-serious-results-goa-minister/articleshow/47746542.cms,Opposition Congress MLA Aleixo Reginaldo had recently addressed a press conference announcing that MCI has reduced the number of MBBS seats.,"Jun 20, 2015, 03:15 PM IST"
"Sons in IIT top-500, daily-wager dad doesn't have Rs 1 Lakh for fees",http://economictimes.indiatimes.com/industry/services/education/sons-in-iit-top-500-daily-wager-dad-doesnt-have-rs-1-lakh-for-fees/articleshow/47744471.cms,"""True, it's a great achievement, but we're worried about making it, that too before the June 25 counselling date.","Jun 20, 2015, 12:14 PM IST"
50 students supported by GAIL India's CSR project crack JEE Advanced,http://economictimes.indiatimes.com/industry/services/education/50-students-supported-by-gail-indias-csr-project-crack-jee-advanced/articleshow/47746733.cms,GAIL Utkarsh Super 100 is a 11-month residential programme that aims at coaching meritorious students from underprivileged sections of the society,"Jun 20, 2015, 03:35 PM IST"
"Number of JEE qualifiers dip, IITs to lower cutoff",http://economictimes.indiatimes.com/industry/services/education/number-of-jee-qualifiers-dip-iits-to-lower-cutoff/articleshow/47730745.cms,"IIT management was forced to reduce its cut-off with fewer students qualifying for the benchmark that IIT had set for the 10,006 available seats.","Jun 19, 2015, 11:14 AM IST"
IIT Hyderabad starts full time Mtech program in Integrated Design and Manufacturing,http://economictimes.indiatimes.com/industry/services/education/iit-hyderabad-starts-full-time-mtech-program-in-integrated-design-and-manufacturing/articleshow/47706608.cms,The Department of Mechanical Engineering at IIT Hyderabad has rolled out a program called Integrated Design and Manufacturing (IDM),"Jun 17, 2015, 05:07 PM IST"
"Record 3.2 lakh applications pour in for 54,000 Delhi University undergraduate seats",http://economictimes.indiatimes.com/industry/services/education/record-3-2-lakh-applications-pour-in-for-54000-delhi-university-undergraduate-seats/articleshow/47692800.cms,"This year, while the online registrations began on May 28, the sale of offline application forms got underway at eight registration centres on June 5.","Jun 16, 2015, 07:01 PM IST"
CBSE notification soon for fresh AIPMT test,http://economictimes.indiatimes.com/industry/services/education/cbse-notification-soon-for-fresh-aipmt-test/articleshow/47694541.cms,"CBSE will soon issue a notification for a fresh conduct of All India Pre-Medical Test 2015-16 and preparations have started for the test despite shortage of time, said an official.","Jun 16, 2015, 09:26 PM IST"
St Stephen’s sets English cutoff at 99 per cent for commerce students,http://economictimes.indiatimes.com/industry/services/education/st-stephens-sets-english-cutoff-at-99-per-cent-for-commerce-students/articleshow/47705514.cms,"English became the highest-ever cutoff in St Stephen's College at 99 % for commerce students. Barring Sanskrit, there is no cutoff below 96 %.","Jun 17, 2015, 04:05 PM IST"
Delhi University admissions: Sports quota fitness trials to begin tomorrow,http://economictimes.indiatimes.com/industry/services/education/delhi-university-admissions-sports-quota-fitness-trials-to-begin-tomorrow/articleshow/47707619.cms,"The fitness test, which is only a qualifying one, holds no weightage in the final marks. While 50 marks are allotted for trials, the remaining 50 are for the certificates.","Jun 17, 2015, 06:14 PM IST"
Jharkhand signs MoU with Central Coalfield Limited to set up sports varsity,http://economictimes.indiatimes.com/industry/services/education/jharkhand-signs-mou-with-central-coalfield-limited-to-set-up-sports-varsity/articleshow/47710756.cms,"Speaking on the occasion, Chief Minister Raghuvar Das said 1.32 crore youths would be able of to get help from as the proposed university and academy.","Jun 17, 2015, 10:46 PM IST"
St Stephen's blames marking in boards for high cut-offs,http://economictimes.indiatimes.com/industry/services/education/st-stephens-blames-marking-in-boards-for-high-cut-offs/articleshow/47707387.cms,College announced its first cut off-list last evening for admissions to the 2015-16 academic session with the highest requirement being for English Honours at 99%.,"Jun 17, 2015, 05:55 PM IST"
"St Stephen's College announces first cut-off list, English honours highest at 99 per cent",http://economictimes.indiatimes.com/industry/services/education/st-stephens-college-announces-first-cut-off-list-english-honours-highest-at-99-per-cent/articleshow/47693215.cms,"Last year, the cut-offs for English and Economics were the highest at 97.25 for science students, 98 for commerce students and 97 per cent for humanities.","Jun 16, 2015, 07:39 PM IST"
"PM Narendra Modi hosts envoys of Muslim nations, praises Islam",http://economictimes.indiatimes.com/industry/services/education/pm-narendra-modi-hosts-envoys-of-muslim-nations-praises-islam/articleshow/47686752.cms,"In a significant outreach to the Muslim world, PM Narendra Modi on Monday praised Islam for emphasizing the importance of education.","Jun 16, 2015, 11:29 AM IST"
MP boy Satvat Jagwani tops JEE Advanced,http://economictimes.indiatimes.com/industry/services/education/mp-boy-satvat-jagwani-tops-jee-advanced/articleshow/47714138.cms,"With two new IITs — Palakkad and Tirupati — joining the ranks, the number of seats available is 10,006, 200 more than last year.","Jun 18, 2015, 04:29 AM IST"
US may allow foreign students to stay for 6 years after degree completion,http://economictimes.indiatimes.com/industry/services/education/us-may-allow-foreign-students-to-stay-for-6-years-after-degree-completion/articleshow/47652332.cms,That in essence will be the outcome of the Obama govt's move to allow tens of thousands international students to stay on in the United States.,"Jun 13, 2015, 10:41 AM IST"
"IIT topper rejects top Microsoft job offer, opts for research",http://economictimes.indiatimes.com/industry/services/education/iit-topper-rejects-top-microsoft-job-offer-opts-for-research/articleshow/47639306.cms,Sikhar Patranabis passed out as the highest-ranked graduate this year. He is tipped to get the President of India Gold Medal.,"Jun 12, 2015, 11:34 AM IST"
"In IITs, qualifying score goes down so that ST student count can go up",http://economictimes.indiatimes.com/industry/services/education/in-iits-qualifying-score-goes-down-so-that-st-student-count-can-go-up/articleshow/47652614.cms,The aggregate marks are down from 177 (35%) to 124 (24.5%) of 504. The cut-offs for each subject have been revised from 10% to 7%.,"Jun 13, 2015, 11:18 AM IST"
More repeat GRE test takers in India: ETS,http://economictimes.indiatimes.com/industry/services/education/more-repeat-gre-test-takers-in-india-ets/articleshow/47630629.cms,"In 2014, the percentage of people in India taking the  GRE Revised General Test a second time grew 14% compared to 2013, according to Educational Testing Service (ETS), administrator of the GRE and TOEFL tests.","Jun 11, 2015, 06:28 PM IST"
Global funding for education facing stagnation: Kailash Satyarthi,http://economictimes.indiatimes.com/industry/services/education/global-funding-for-education-facing-stagnation-kailash-satyarthi/articleshow/47648524.cms,"Satyarthi, whose decades-long campaign to end child labour in India and elsewhere won him the Nobel Peace prize last year, said global funding for education has stagnated over the past four years.","Jun 12, 2015, 10:59 PM IST"
Indian Statistical Institute chief removed,http://economictimes.indiatimes.com/industry/services/education/indian-statistical-institute-chief-removed/articleshow/47656604.cms,"Bimal Roy, Director of the prestigious Indian Statistical Institute (ISI) has been removed from the post on apprehension that he may indulge in indiscipline.","Jun 13, 2015, 06:56 PM IST"
"IIM-B readies to launch online courses in business statistics, innovation and IT management",http://economictimes.indiatimes.com/industry/services/education/iim-b-readies-to-launch-online-courses-in-business-statistics-innovation-and-it-management/articleshow/47631782.cms,"IIM Bangalore is readying to launch its MOOCs through edX, a not-for-profit online initiative of Harvard and MIT that offers online courses from the world's top universities and organisations.","Jun 11, 2015, 07:59 PM IST"
"Cancellation order for FCRA registration stumps DU, JNU",http://economictimes.indiatimes.com/industry/services/education/cancellation-order-for-fcra-registration-stumps-du-jnu/articleshow/47652472.cms,Delhi University spokesperson Malay Neerav and JNU's joint-registrar (finance) Shankar Dhar both say they haven't received any communication from MHA about the ban.,"Jun 13, 2015, 11:01 AM IST"
"Centre's decision 'final' over IIMs, proposes HRD ministry",http://economictimes.indiatimes.com/industry/services/education/centres-decision-final-over-iims-proposes-hrd-ministry/articleshow/47645633.cms,"HRD ministry has sought vast powers over IIMs in its draft bill on their functioning, a move that is unlikely to go down well with academicians and others concerned with the autonomy.","Jun 12, 2015, 07:38 PM IST"
IIT-Goa misses a year as state government dithers on land,http://economictimes.indiatimes.com/industry/services/education/iit-goa-misses-a-year-as-state-government-dithers-on-land/articleshow/47661640.cms,The new Indian Institute of Technology (IIT) allotted to Goa by the Union human resources development (HRD) ministry will not admit students for 2015-16.,"Jun 14, 2015, 09:35 AM IST"
"IIT Delhi best engineering college, says survey",http://economictimes.indiatimes.com/industry/services/education/iit-delhi-best-engineering-college-says-survey/articleshow/47601099.cms,Kolkata's Jadavpur University is ranked as the best government engineering college in the country.,"Jun 9, 2015, 05:20 PM IST"
"IIT Guwahati to train 10,000 teachers in Assam",http://economictimes.indiatimes.com/industry/services/education/iit-guwahati-to-train-10000-teachers-in-assam/articleshow/47589529.cms,Union human resource development minister Smriti Zubin Irani also announced a cash incentive of Rs one lakh for the faculty member who develops innovative courses at the institute.,"Jun 8, 2015, 09:42 PM IST"
Proposal for inclusion of topics on NE should come from state governments: Smriti Irani,http://economictimes.indiatimes.com/industry/services/education/proposal-for-inclusion-of-topics-on-ne-should-come-from-state-governments-smriti-irani/articleshow/47589206.cms,"""I also request the people of the Northeast region and the country to send their proposal on it to the central and state governments,"" Irani said.","Jun 8, 2015, 09:17 PM IST"
IB boards boards and other international boards students likely to lose chance for admission in DU,http://economictimes.indiatimes.com/industry/services/education/ib-boards-boards-and-other-international-boards-students-likely-to-lose-chance-for-admission-in-du/articleshow/47602160.cms,Students of schools affiliated to International Baccalaureate (IB) and other international boards may lose on the opportunity for admission in Delhi University.,"Jun 9, 2015, 06:41 PM IST"
Uttarakhand Governor K K Paul asks G B Pant varsity to advise government on increasing agricultural productivity,http://economictimes.indiatimes.com/industry/services/education/uttarakhand-governor-k-k-paul-asks-g-b-pant-varsity-to-advise-government-on-increasing-agricultural-productivity/articleshow/47599096.cms,The Governor said new techniques of farming could be publicised through internet and video conferencing at fixed times on fixed days of the week.,"Jun 9, 2015, 02:43 PM IST"
"Aston Business School, UK announces Aston MBA India Scholarship",http://economictimes.indiatimes.com/industry/services/education/aston-business-school-uk-announces-aston-mba-india-scholarship/articleshow/47599782.cms,"Aston Business School has announced the launch of their new MBA full-time India Scholarship award, the institute said in a press statement","Jun 9, 2015, 03:35 PM IST"
Ambedkar University plans colleges for skill development,http://economictimes.indiatimes.com/industry/services/education/ambedkar-university-plans-colleges-for-skill-development/articleshow/47595605.cms,"The new campuses will also increase the intake of the university to 7,500, both at undergraduate and postgraduate level.","Jun 9, 2015, 10:47 AM IST"
IIT-B to start a company to run research park,http://economictimes.indiatimes.com/industry/services/education/iit-b-to-start-a-company-to-run-research-park/articleshow/47593005.cms,"Several top companies have expressed interest in the project, prompting the institute to look into the possibility of interim accommodation.","Jun 9, 2015, 04:00 AM IST"
"IITs plan corporate-funded science, research parks",http://economictimes.indiatimes.com/industry/services/education/iits-plan-corporate-funded-science-research-parks/articleshow/47592946.cms,"These institutes plan to approach corporates to funds these projects, which will also help deal with faculty shortage.","Jun 9, 2015, 04:00 AM IST"
"St Stephen's announces hike in tuition, hostel fees",http://economictimes.indiatimes.com/industry/services/education/st-stephens-announces-hike-in-tuition-hostel-fees/articleshow/47542534.cms,"""Keeping the inflation in view, there has been a marginal increase in the tuition and hostel fees. The hike will be uniformly implemented for all the courses,"" official said.","Jun 4, 2015, 05:51 PM IST"
Atish Chattopadhyay joins as dean of MICA,http://economictimes.indiatimes.com/industry/services/education/atish-chattopadhyay-joins-as-dean-of-mica/articleshow/47533335.cms,"Chattopadhyay joins from SP Jain Institute of Management & Research, where he was a professor of marketing and deputy director in-charge of the two year PGDM (MBA).","Jun 3, 2015, 11:02 PM IST"
IIT Hyderabad introduces minor in entrepreneurship to BTech curriculum,http://economictimes.indiatimes.com/industry/services/education/iit-hyderabad-introduces-minor-in-entrepreneurship-to-btech-curriculum/articleshow/47529176.cms,It covers a variety of courses including one 3-credit course on business plan development to be completed in a project mode.,"Jun 3, 2015, 05:35 PM IST"
"ICSE, ISC exam evaluations to go digital for accurate results",http://economictimes.indiatimes.com/industry/services/education/icse-isc-exam-evaluations-to-go-digital-for-accurate-results/articleshow/47542499.cms,The Council for the Indian School Certificate Examinations will introduce a digital pen and tablet-based technology for the examiners to evaluate answer scripts from next year.,"Jun 4, 2015, 05:48 PM IST"
DU offline admissions to begin tomorrow,http://economictimes.indiatimes.com/industry/services/education/du-offline-admissions-to-begin-tomorrow/articleshow/47545631.cms,"A total of 54,000 seats in various undergraduate programmes are up for grab and the last date for application is June 15.","Jun 4, 2015, 10:12 PM IST"
Mauritius seeks clarifications on MoU with IIT-Delhi,http://economictimes.indiatimes.com/industry/services/education/mauritius-seeks-clarifications-on-mou-with-iit-delhi/articleshow/47533596.cms,Mauritius has sought clarifications from the Indian government on an MoU signed between it and IIT Delhi in view of HRD Minister Smriti Irani's recent statement questioning the legality of the agreement.,"Jun 3, 2015, 11:24 PM IST"
National Knowledge Network to be extended to SAARC countries,http://economictimes.indiatimes.com/industry/services/education/national-knowledge-network-to-be-extended-to-saarc-countries/articleshow/47528741.cms,NKN is a multi-gigabit pan-India network for providing a unified high speed network backbone for all knowledge related institutions in the country.,"Jun 3, 2015, 05:02 PM IST"
HRD Ministry hauls up UGC chairman?,http://economictimes.indiatimes.com/industry/services/education/hrd-ministry-hauls-up-ugc-chairman/articleshow/47546277.cms,"Ved Prakash is also said to have argued that since the bulk of funds is now going to RUSA, UGC's endeavour to push for research and innovation could be hampered.","Jun 4, 2015, 11:04 PM IST"
"Delhi University offline application begins, over 20,000 forms sold on Day 1",http://economictimes.indiatimes.com/industry/services/education/delhi-university-offline-application-begins-over-20000-forms-sold-on-day-1/articleshow/47559202.cms,"Over 20,000 forms were sold on the first day of the offline application process for admission to Delhi University's undergraduate courses that began today.","Jun 5, 2015, 10:51 PM IST"
Government to extend all support to enhance educational standards at NIFT: Santosh Kumar Gangwar,http://economictimes.indiatimes.com/industry/services/education/government-to-extend-all-support-to-enhance-educational-standards-at-nift-santosh-kumar-gangwar/articleshow/47533185.cms,"Currently, the institute has more than 30 MoUs with foreign fashion schools for student and faculty exchange, conferences, seminars and exhibitions.","Jun 3, 2015, 10:48 PM IST"
Over 1.3 lakh applications received online for Delhi University's undergraduate courses,http://economictimes.indiatimes.com/industry/services/education/over-1-3-lakh-applications-received-online-for-delhi-universitys-undergraduate-courses/articleshow/47492695.cms,"""The number of registrations till 5.30 PM today were 1,35,549. A total of 68,857 applicants have already made the payment,"" a senior varsity official said.","May 31, 2015, 10:27 PM IST"
Aptech rolls out career program for professionals in e-commerce industry,http://economictimes.indiatimes.com/industry/services/education/aptech-rolls-out-career-program-for-professionals-in-e-commerce-industry/articleshow/47501890.cms,"Education firm Aptech, rolled out a career program called -Aptech Certified Computer Professional Pro on Monday.","Jun 1, 2015, 06:00 PM IST"
