Heading,Link,Summary,Date
"Piracy forces closure of 1,500 outlets selling DVDs in Gujarat",http://economictimes.indiatimes.com/industry/media/entertainment/piracy-forces-closure-of-1500-outlets-selling-dvds-in-gujarat/articleshow/11805490.cms,,"Feb 8, 2012, 12:46 PM IST"
"Agneepath joins 100 crore club within 11 days, 9th film to touch this mark",http://economictimes.indiatimes.com/industry/media/entertainment/agneepath-joins-100-crore-club-within-11-days-9th-film-to-touch-this-mark/articleshow/11775570.cms,,"Feb 6, 2012, 11:00 AM IST"
Valentine’s Night: Movie Review,http://economictimes.indiatimes.com/industry/media/entertainment/valentines-night-movie-review/articleshow/11822998.cms,,"Feb 9, 2012, 04:40 PM IST"
'Agent Vinod' will be my last action film: Kareena Kapoor,http://economictimes.indiatimes.com/industry/media/entertainment/agent-vinod-will-be-my-last-action-film-kareena-kapoor/articleshow/11796005.cms,,"Feb 7, 2012, 09:52 PM IST"
PVR cinemas to invest Rs 30 crore in eastern India,http://economictimes.indiatimes.com/industry/media/entertainment/pvr-cinemas-to-invest-rs-30-crore-in-eastern-india/articleshow/11826201.cms,,"Feb 9, 2012, 09:21 PM IST"
"Sahara had enough of it, we took correct decision by snapping ties with BCCI: Subroto Roy",http://economictimes.indiatimes.com/industry/media/entertainment/sahara-had-enough-of-it-we-took-correct-decision-by-snapping-ties-with-bcci-subroto-roy/articleshow/11755637.cms,,"Feb 4, 2012, 05:35 PM IST"
Ashok Amritraj's next stop India and China movie market,http://economictimes.indiatimes.com/industry/media/entertainment/ashok-amritrajs-next-stop-india-and-china-movie-market/articleshow/11910657.cms,,"Feb 16, 2012, 12:57 PM IST"
Orders for 8.79 million set top boxes received: I&B Ministry,http://economictimes.indiatimes.com/industry/media/entertainment/orders-for-8-79-million-set-top-boxes-received-ib-ministry/articleshow/11827923.cms,,"Feb 9, 2012, 11:03 PM IST"
"Filmfare Awards: Zindagi Na Milegi Dobara bags 7 awards, Rockstar 5",http://economictimes.indiatimes.com/industry/media/entertainment/filmfare-awards-zindagi-na-milegi-dobara-bags-7-awards-rockstar-5/articleshow/11683514.cms,,"Jan 30, 2012, 11:42 AM IST"
Agneepath: Movie Review,http://economictimes.indiatimes.com/industry/media/entertainment/agneepath-movie-review/articleshow/11638802.cms,,"Jan 26, 2012, 02:13 PM IST"
'Agneepath' first film to run anti-smoking scroll in item song 'Chikni Chameli',http://economictimes.indiatimes.com/industry/media/entertainment/agneepath-first-film-to-run-anti-smoking-scroll-in-item-song-chikni-chameli/articleshow/11661378.cms,,"Jan 28, 2012, 12:04 PM IST"
"Bollywood's ready to take on Team India, lined up a string of releases during IPL",http://economictimes.indiatimes.com/industry/media/entertainment/bollywoods-ready-to-take-on-team-india-lined-up-a-string-of-releases-during-ipl/articleshow/11610031.cms,,"Jan 24, 2012, 06:40 AM IST"
'Journey 2' to hit Indian theatres before US release,http://economictimes.indiatimes.com/industry/media/entertainment/journey-2-to-hit-indian-theatres-before-us-release/articleshow/11605721.cms,,"Jan 24, 2012, 05:09 AM IST"
Reliance Dreamworks' movies bags 11 Oscar nominations,http://economictimes.indiatimes.com/industry/media/entertainment/reliance-dreamworks-movies-bags-11-oscar-nominations/articleshow/11621735.cms,,"Jan 25, 2012, 03:56 AM IST"
"'Macho Mustafa', most expensive Bengali film",http://economictimes.indiatimes.com/industry/media/entertainment/macho-mustafa-most-expensive-bengali-film/articleshow/11625735.cms,,"Jan 25, 2012, 10:49 AM IST"
"Filmfare Awards: K Factor Steals Show with khans, kapoors",http://economictimes.indiatimes.com/industry/media/entertainment/filmfare-awards-k-factor-steals-show-with-khans-kapoors/articleshow/11691979.cms,,"Jan 31, 2012, 12:55 AM IST"
Bollywood movies lure Chinese audience; competing strongly Hollywood hits,http://economictimes.indiatimes.com/industry/media/entertainment/bollywood-movies-lure-chinese-audience-competing-strongly-hollywood-hits/articleshow/11661410.cms,,"Jan 28, 2012, 12:08 PM IST"
Zindagi Na Milegi Dobara sweeps Filmfare Awards,http://economictimes.indiatimes.com/industry/media/entertainment/zindagi-na-milegi-dobara-sweeps-filmfare-awards/articleshow/11678322.cms,,"Jan 29, 2012, 11:52 PM IST"
"To make an effective thriller is not easy, say Abbas-Mustan",http://economictimes.indiatimes.com/industry/media/entertainment/to-make-an-effective-thriller-is-not-easy-say-abbas-mustan/articleshow/11348253.cms,,"Jan 3, 2012, 10:40 AM IST"
Bigg Boss 5: Juhi Parmar wins Big Boss season 5,http://economictimes.indiatimes.com/industry/media/entertainment/bigg-boss-5-juhi-parmar-wins-big-boss-season-5/articleshow/11407720.cms,,"Jan 8, 2012, 03:27 AM IST"
'Agneepath' is my hardest film till date: Hrithik Roshan,http://economictimes.indiatimes.com/industry/media/entertainment/agneepath-is-my-hardest-film-till-date-hrithik-roshan/articleshow/11458476.cms,,"Jan 12, 2012, 10:28 AM IST"
"Bigg Boss season 5 winner: The feeling is yet to sink in, says winner Juhi Parmar",http://economictimes.indiatimes.com/industry/media/entertainment/bigg-boss-season-5-winner-the-feeling-is-yet-to-sink-in-says-winner-juhi-parmar/articleshow/11408749.cms,,"Jan 8, 2012, 05:54 AM IST"
"Radio Netherlands Worldwide to provide information on sexual health through Hindi, English websites",http://economictimes.indiatimes.com/industry/media/entertainment/radio-netherlands-worldwide-to-provide-information-on-sexual-health-through-hindi-english-websites/articleshow/11489133.cms,,"Jan 14, 2012, 07:28 PM IST"
"Den Networks, Hathway Cable & Datacom join hands for set-top box campaign",http://economictimes.indiatimes.com/industry/media/entertainment/den-networks-hathway-cable-datacom-join-hands-for-set-top-box-campaign/articleshow/11369101.cms,,"Jan 5, 2012, 01:57 AM IST"
"Sony Music Entertainment files trademark for ""Kolaveri Di""",http://economictimes.indiatimes.com/industry/media/entertainment/sony-music-entertainment-files-trademark-for-kolaveri-di/articleshow/11468081.cms,,"Jan 13, 2012, 01:50 PM IST"
Cannes 2012 announces global Ogilvy & Mather Creative head as jury head for Film and Press categories,http://economictimes.indiatimes.com/industry/media/entertainment/cannes-2012-announces-global-ogilvy-mather-creative-head-as-jury-head-for-film-and-press-categories/articleshow/11427982.cms,,"Jan 9, 2012, 11:01 PM IST"
Abhay Deol: A role model for several in any business,http://economictimes.indiatimes.com/industry/media/entertainment/abhay-deol-a-role-model-for-several-in-any-business/articleshow/11397147.cms,,"Jan 7, 2012, 07:22 AM IST"
CFSI to sell tickets for film screenings in Metros,http://economictimes.indiatimes.com/industry/media/entertainment/cfsi-to-sell-tickets-for-film-screenings-in-metros/articleshow/11424700.cms,,"Jan 9, 2012, 04:51 PM IST"
Walt Disney to launch delisting offer for UTV Software on January 16,http://economictimes.indiatimes.com/industry/media/entertainment/walt-disney-to-launch-delisting-offer-for-utv-software-on-january-16/articleshow/11278983.cms,,"Dec 28, 2011, 02:54 PM IST"
'Kolaveri Di' makes inroads into Pakistan,http://economictimes.indiatimes.com/industry/media/entertainment/ampnbspamp39kolaveri-diamp39-makes-inroads-into-pakistanampnbsp/articleshow/11282372.cms,,"Dec 28, 2011, 08:48 PM IST"
Tollywood surprises with content-driven films in 2011,http://economictimes.indiatimes.com/industry/media/entertainment/tollywood-surprises-with-content-driven-films-in-2011/articleshow/11303065.cms,,"Dec 30, 2011, 01:12 PM IST"
ESPN launches HD channel on cable networks,http://economictimes.indiatimes.com/industry/media/entertainment/espn-launches-hd-channel-on-cable-networks/articleshow/11281151.cms,,"Dec 28, 2011, 06:49 PM IST"
"3 Idiots wins over Chinese, collects Rs 11 crore in two weeks",http://economictimes.indiatimes.com/industry/media/entertainment/3-idiots-wins-over-chinese-collects-rs-11-crore-in-two-weeks/articleshow/11286751.cms,,"Dec 29, 2011, 10:29 AM IST"
The twain of Hollywood and Bollywood will meet in 2012,http://economictimes.indiatimes.com/industry/media/entertainment/the-twain-of-hollywood-and-bollywood-will-meet-in-2012/articleshow/11292022.cms,,"Dec 30, 2011, 07:07 AM IST"
2011: Top controversies of Bollywood celebrities,http://economictimes.indiatimes.com/industry/media/entertainment/2011-top-controversies-of-bollywood-celebrities/articleshow/11277938.cms,,"Dec 28, 2011, 12:58 PM IST"
ESPN launches HD channels for cable networks,http://economictimes.indiatimes.com/industry/media/entertainment/espn-launches-hd-channels-for-cable-networks/articleshow/11278930.cms,,"Dec 28, 2011, 02:49 PM IST"
"Live acts, trendy regional tunes will transform music scene in year 2012",http://economictimes.indiatimes.com/industry/media/entertainment/live-acts-trendy-regional-tunes-will-transform-music-scene-in-year-2012/articleshow/11292154.cms,,"Dec 30, 2011, 07:08 AM IST"
US to send Indian-American comedy group to India,http://economictimes.indiatimes.com/industry/media/entertainment/us-to-send-indian-american-comedy-group-to-india/articleshow/11301613.cms,,"Dec 30, 2011, 01:08 PM IST"
Don 2: Movie Review,http://economictimes.indiatimes.com/industry/media/entertainment/don-2-movie-review/articleshow/11220562.cms,,"Dec 23, 2011, 05:32 PM IST"
Nagesh Kukunoor joins Tollywood’s Remac Filmz to direct a Hindi film,http://economictimes.indiatimes.com/industry/media/entertainment/nagesh-kukunoor-joins-tollywoodamprsquos-remac-filmz-to-direct-a-hindi-film/articleshow/11178026.cms,,"Dec 20, 2011, 12:17 PM IST"
"Mrs Margaret Thatcher gets a biopic, so why not Mrs Sonia Gandhi?",http://economictimes.indiatimes.com/industry/media/entertainment/mrs-margaret-thatcher-gets-a-biopic-so-why-not-mrs-sonia-gandhi/articleshow/11234632.cms,,"Dec 25, 2011, 12:40 AM IST"
'Don 2' to release in 41 countries,http://economictimes.indiatimes.com/industry/media/entertainment/amp39don-2amp39-to-release-in-41-countries/articleshow/11191017.cms,,"Dec 21, 2011, 12:11 PM IST"
2011: When abuses became fashion in Bollywood,http://economictimes.indiatimes.com/industry/media/entertainment/2011-when-abuses-became-fashion-in-hindi-cinema/articleshow/11191211.cms,,"Dec 21, 2011, 12:35 PM IST"
Occupation: Line producer,http://economictimes.indiatimes.com/industry/media/entertainment/occupation-line-producer/articleshow/11227383.cms,,"Dec 24, 2011, 05:46 AM IST"
2011: Year of stars and comeback of old favourites on TV,http://economictimes.indiatimes.com/industry/media/entertainment/2011-year-of-stars-and-comeback-of-old-favourites-on-tv/articleshow/11191871.cms,,"Dec 21, 2011, 01:56 PM IST"
Auteur multiplexes providing luxury cinema experience becoming a big hit,http://economictimes.indiatimes.com/industry/media/entertainment/auteur-multiplexes-providing-luxury-cinema-experience-becoming-a-big-hit/articleshow/11227414.cms,,"Dec 24, 2011, 05:50 AM IST"
2011: When Hollywood came wooing India,http://economictimes.indiatimes.com/industry/media/entertainment/ampnbsp2011-when-hollywood-came-wooing-indiaampnbsp/articleshow/11217976.cms,,"Dec 23, 2011, 12:47 PM IST"
Don 2: Shah Rukh Khan's movie grosses Rs 15 crore on day 1,http://economictimes.indiatimes.com/industry/media/entertainment/don-2-shah-rukh-khans-movie-grosses-rs-15-crore-on-day-1/articleshow/11227791.cms,,"Dec 24, 2011, 10:36 AM IST"
UFO Moviez opens up Assam's cinema business,http://economictimes.indiatimes.com/industry/media/entertainment/ufo-moviez-opens-up-assamamp39s-cinema-business/articleshow/11120769.cms,,"Dec 15, 2011, 05:54 PM IST"
With Love Delhi: Movie Review,http://economictimes.indiatimes.com/industry/media/entertainment/with-love-delhi-movie-review/articleshow/11116871.cms,,"Dec 15, 2011, 11:12 AM IST"
The New Dolby 7.1 to revolutionise cinematic experience,http://economictimes.indiatimes.com/industry/media/entertainment/the-new-dolby-7-1-to-revolutionise-cinematic-experience/articleshow/11140009.cms,,"Dec 17, 2011, 05:29 AM IST"
UTV cries trademark misuse; gets facebook page removed of agency duping aspiring actors in its name,http://economictimes.indiatimes.com/industry/media/entertainment/utv-cries-trademark-misuse-gets-facebook-page-removed-of-agency-duping-aspiring-actors-in-its-name/articleshow/11115847.cms,,"Dec 15, 2011, 08:56 AM IST"
Jo Hum Chahein: Movie Review,http://economictimes.indiatimes.com/industry/media/entertainment/jo-hum-chahein-movie-review/articleshow/11131224.cms,,"Dec 16, 2011, 01:37 PM IST"
Amitabh Bachchan angry young man act effects a dip in polio cases,http://economictimes.indiatimes.com/industry/media/entertainment/amitabh-bachchan-angry-young-man-act-effects-a-dip-in-polio-cases/articleshow/11119901.cms,,"Dec 15, 2011, 04:22 PM IST"
Top Bollywood grossers in the year 2011,http://economictimes.indiatimes.com/industry/media/entertainment/top-bollywood-grossers-in-the-year-2011/articleshow/11118238.cms,,"Dec 15, 2011, 01:45 PM IST"
2011 Business deals and trends in Bollywood,http://economictimes.indiatimes.com/industry/media/entertainment/2011-business-deals-and-trends-in-bollywood/articleshow/11116785.cms,,"Dec 15, 2011, 11:03 AM IST"
Documentary films still at a nascent stage in India,http://economictimes.indiatimes.com/industry/media/entertainment/documentary-films-still-at-a-nascent-stage-in-india/articleshow/11139930.cms,,"Dec 17, 2011, 05:19 AM IST"
Legendary Tamil lyricist’s son engineering auto lyric generator,http://economictimes.indiatimes.com/industry/media/entertainment/legendary-tamil-lyricistamprsquos-son-engineering-auto-lyric-generator/articleshow/11121111.cms,,"Dec 15, 2011, 06:28 PM IST"
Madhuri Dixit to launch TV channel,http://economictimes.indiatimes.com/industry/media/entertainment/madhuri-dixit-to-launch-tv-channel/articleshow/11091198.cms,,"Dec 13, 2011, 10:49 AM IST"
'3 Idiots' to be screened in China,http://economictimes.indiatimes.com/industry/media/entertainment/3-idiots-to-be-screened-in-china/articleshow/11022060.cms,,"Dec 7, 2011, 08:53 PM IST"
Eros-Photon to co-produce Tamil flick,http://economictimes.indiatimes.com/industry/media/entertainment/eros-photon-to-co-produce-tamil-flick/articleshow/11081787.cms,,"Dec 12, 2011, 04:06 PM IST"
Ladies vs Ricky Bahl: Movie Review,http://economictimes.indiatimes.com/industry/media/entertainment/ladies-vs-ricky-bahl-movie-review/articleshow/11046668.cms,,"Dec 9, 2011, 05:08 PM IST"
Lanka: Movie Review,http://economictimes.indiatimes.com/industry/media/entertainment/lanka-movie-review/articleshow/11046720.cms,,"Dec 9, 2011, 05:12 PM IST"
Peter Jackson will direct Tintin sequel: Steven Spielberg,http://economictimes.indiatimes.com/industry/media/entertainment/peter-jackson-will-direct-tintin-sequel-steven-spielberg/articleshow/11082190.cms,,"Dec 12, 2011, 04:49 PM IST"
"I&B, Health ministries in row over smoking rules for films",http://economictimes.indiatimes.com/industry/media/entertainment/ib-health-ministries-in-row-over-smoking-rules-for-films/articleshow/11035495.cms,,"Dec 8, 2011, 09:36 PM IST"
Dirty Picture rakes in Rs 50 crore in 1st week,http://economictimes.indiatimes.com/industry/media/entertainment/dirty-picture-rakes-in-rs-50-crore-in-1st-week/articleshow/11041822.cms,,"Dec 9, 2011, 08:58 AM IST"
Bollywood's league of extraordinary mentors,http://economictimes.indiatimes.com/industry/media/entertainment/bollywoods-league-of-extraordinary-mentors/articleshow/11063064.cms,,"Dec 11, 2011, 12:03 AM IST"
Prime Focus launches 'broadcast hub' in Kolkata,http://economictimes.indiatimes.com/industry/media/entertainment/prime-focus-launches-broadcast-hub-in-kolkata/articleshow/11083607.cms,,"Dec 12, 2011, 07:17 PM IST"
Dev Anand: Only death could retire Bollywood's legendary actor,http://economictimes.indiatimes.com/industry/media/entertainment/dev-anand-only-death-could-retire-bollywoods-legendary-actor/articleshow/10986537.cms,,"Dec 5, 2011, 03:32 AM IST"
